timestamp,brightness,frequency,moisture,rssi,solarVoltage,temperature,time_hour
2019-08-06 04:48:24,450.0,893400.0,75.0,-72.0,1.57,18.0,4
2019-08-06 04:51:25,542.0,892000.0,75.0,-72.0,1.57,18.0,4
2019-08-06 04:51:26,542.0,892000.0,75.0,-72.0,1.54,18.0,4
2019-08-06 04:53:00,542.0,892000.0,75.0,-72.0,2.05,18.0,4
2019-08-06 04:57:36,542.0,892000.0,75.0,-72.0,2.18,18.0,4
2019-08-06 04:59:03,767.0,891350.0,75.0,-72.0,1.96,18.0,4
2019-08-06 05:02:13,767.0,891350.0,75.0,-72.0,2.13,18.0,5
2019-08-06 05:06:40,965.0,890350.0,76.0,-72.0,2.27,18.0,5
2019-08-06 05:06:49,965.0,890350.0,76.0,-72.0,2.38,18.0,5
2019-08-06 05:11:25,965.0,890350.0,76.0,-72.0,2.45,18.0,5
2019-08-06 05:14:17,1022.0,890250.0,76.0,-72.0,2.45,18.0,5
2019-08-06 05:14:18,1022.0,890250.0,76.0,-78.0,2.3,18.0,5
2019-08-06 05:16:02,1022.0,890250.0,76.0,-78.0,2.37,18.0,5
2019-08-06 05:20:38,1022.0,890250.0,76.0,-78.0,2.24,18.0,5
2019-08-06 05:21:55,825.0,889425.0,76.0,-78.0,2.04,18.0,5
2019-08-06 05:25:15,825.0,889425.0,76.0,-78.0,2.22,18.0,5
2019-08-06 05:29:32,862.0,888675.0,76.0,-78.0,2.06,18.0,5
2019-08-06 05:29:54,862.0,888675.0,76.0,-78.0,2.37,18.0,5
2019-08-06 05:34:30,862.0,888675.0,76.0,-78.0,2.43,18.0,5
2019-08-06 05:37:09,981.0,886975.0,76.0,-78.0,2.22,18.0,5
2019-08-06 05:39:07,981.0,886975.0,76.0,-78.0,2.39,18.0,5
2019-08-06 05:43:44,981.0,886975.0,76.0,-78.0,2.5700000000000003,18.0,5
2019-08-06 05:44:47,1119.0,886175.0,76.0,-78.0,2.38,18.0,5
2019-08-06 05:48:21,1119.0,886175.0,76.0,-78.0,2.58,18.0,5
2019-08-06 05:52:24,1148.0,884775.0,76.0,-75.0,2.36,17.0,5
2019-08-06 05:52:57,1148.0,884775.0,76.0,-75.0,2.48,17.0,5
2019-08-06 05:57:34,1148.0,884775.0,76.0,-75.0,2.62,17.0,5
2019-08-06 06:00:01,1267.0,883800.0,76.0,-75.0,2.62,18.0,6
2019-08-06 06:02:10,1267.0,883800.0,76.0,-75.0,2.68,18.0,6
2019-08-06 06:06:46,1267.0,883800.0,76.0,-75.0,2.71,18.0,6
2019-08-06 06:07:38,1267.0,883800.0,76.0,-75.0,2.71,17.0,6
2019-08-06 06:07:39,1230.0,883550.0,76.0,-75.0,2.59,17.0,6
2019-08-06 06:11:23,1230.0,883550.0,76.0,-75.0,2.99,17.0,6
2019-08-06 06:15:16,1763.0,882825.0,76.0,-75.0,3.01,18.0,6
2019-08-06 06:15:59,1763.0,882825.0,76.0,-75.0,3.18,18.0,6
2019-08-06 06:20:36,1763.0,882825.0,76.0,-75.0,3.49,18.0,6
2019-08-06 06:22:53,2392.0,881950.0,76.0,-75.0,3.42,18.0,6
2019-08-06 06:25:12,2392.0,881950.0,76.0,-75.0,3.85,18.0,6
2019-08-06 06:29:48,2392.0,881950.0,76.0,-75.0,3.67,18.0,6
2019-08-06 06:30:30,2767.0,881550.0,76.0,-78.0,3.61,18.0,6
2019-08-06 06:34:28,2767.0,881550.0,76.0,-78.0,3.52,18.0,6
2019-08-06 06:38:08,2331.0,881350.0,76.0,-75.0,3.38,18.0,6
2019-08-06 06:39:04,2331.0,881350.0,76.0,-75.0,3.45,18.0,6
2019-08-06 06:43:41,2331.0,881350.0,76.0,-75.0,3.43,18.0,6
2019-08-06 06:45:45,2262.0,880575.0,76.0,-78.0,3.32,18.0,6
2019-08-06 06:48:17,2262.0,880575.0,76.0,-78.0,3.68,18.0,6
2019-08-06 06:52:55,2262.0,880575.0,76.0,-78.0,4.07,18.0,6
2019-08-06 06:53:22,3386.0,880500.0,76.0,-78.0,3.96,18.0,6
2019-08-06 06:57:31,3386.0,880500.0,76.0,-78.0,3.63,18.0,6
2019-08-06 07:00:59,2402.0,880500.0,76.0,-78.0,3.63,19.0,7
2019-08-06 07:01:00,2402.0,880350.0,76.0,-78.0,3.43,19.0,7
2019-08-06 07:02:08,2402.0,880350.0,76.0,-78.0,3.56,19.0,7
2019-08-06 07:06:44,2402.0,880350.0,76.0,-78.0,3.32,19.0,7
2019-08-06 07:08:37,1833.0,881000.0,76.0,-78.0,3.02,18.0,7
2019-08-06 07:11:21,1833.0,881000.0,76.0,-78.0,3.59,18.0,7
2019-08-06 07:15:57,1833.0,881000.0,76.0,-78.0,3.79,18.0,7
2019-08-06 07:16:14,2756.0,880350.0,76.0,-78.0,3.56,18.0,7
2019-08-06 07:20:33,2756.0,880350.0,76.0,-78.0,3.85,18.0,7
2019-08-06 07:23:51,2674.0,880075.0,76.0,-78.0,3.54,18.0,7
2019-08-06 07:25:10,2674.0,880075.0,76.0,-78.0,3.81,18.0,7
2019-08-06 07:29:46,2674.0,880075.0,76.0,-78.0,3.9699999999999998,18.0,7
2019-08-06 07:31:28,2674.0,880075.0,76.0,-78.0,3.9699999999999998,19.0,7
2019-08-06 07:31:29,2744.0,880225.0,76.0,-78.0,3.6,19.0,7
2019-08-06 07:34:23,2744.0,880225.0,76.0,-78.0,4.23,19.0,7
2019-08-06 07:38:59,2744.0,880225.0,76.0,-78.0,4.24,19.0,7
2019-08-06 07:39:06,4773.0,879450.0,76.0,-78.0,4.26,17.0,7
2019-08-06 07:43:38,4773.0,879450.0,76.0,-78.0,4.23,17.0,7
2019-08-06 07:46:43,4125.0,879625.0,76.0,-78.0,4.18,19.0,7
2019-08-06 07:48:15,4125.0,879625.0,76.0,-78.0,4.19,19.0,7
2019-08-06 07:54:20,3642.0,880075.0,76.0,-78.0,4.0,19.0,7
2019-08-06 07:57:29,3642.0,880075.0,76.0,-78.0,4.21,19.0,7
2019-08-06 08:01:58,4343.0,880525.0,76.0,-78.0,4.21,19.0,8
2019-08-06 08:02:06,4343.0,880525.0,76.0,-78.0,4.22,19.0,8
2019-08-06 08:06:42,4343.0,880525.0,76.0,-78.0,4.2,19.0,8
2019-08-06 08:09:35,3901.0,881000.0,76.0,-78.0,4.11,19.0,8
2019-08-06 08:11:19,3901.0,881000.0,76.0,-78.0,4.22,19.0,8
2019-08-06 08:15:55,3901.0,881000.0,76.0,-78.0,4.25,19.0,8
2019-08-06 08:17:12,5523.0,881525.0,76.0,-78.0,4.28,19.0,8
2019-08-06 08:24:49,5523.0,881525.0,76.0,-78.0,4.28,20.0,8
2019-08-06 08:24:50,4672.0,881700.0,76.0,-78.0,4.27,20.0,8
2019-08-06 08:32:27,5570.0,882400.0,76.0,-78.0,4.28,20.0,8
2019-08-06 08:38:58,5570.0,882400.0,76.0,-78.0,4.26,20.0,8
2019-08-06 08:40:04,5618.0,882875.0,76.0,-78.0,4.26,20.0,8
2019-08-06 08:47:41,7175.0,883475.0,76.0,-78.0,4.3,20.0,8
2019-08-06 08:48:14,7175.0,883475.0,76.0,-78.0,4.27,20.0,8
2019-08-06 08:55:19,7988.0,884275.0,76.0,-78.0,4.31,20.0,8
2019-08-06 09:02:05,7988.0,884275.0,76.0,-78.0,4.28,20.0,9
2019-08-06 09:02:56,10114.0,884775.0,76.0,-78.0,4.32,20.0,9
2019-08-06 09:06:42,10114.0,884775.0,76.0,-78.0,4.27,20.0,9
2019-08-06 09:10:33,7458.0,886050.0,76.0,-81.0,4.3,20.0,9
2019-08-06 09:15:55,7458.0,886050.0,76.0,-81.0,4.28,20.0,9
2019-08-06 09:18:10,14441.0,886750.0,76.0,-81.0,4.33,20.0,9
2019-08-06 09:20:32,14441.0,886750.0,76.0,-81.0,4.3,20.0,9
2019-08-06 09:25:47,48852.0,888025.0,76.0,-81.0,4.38,24.0,9
2019-08-06 09:33:24,34214.0,892625.0,75.0,-81.0,4.37,27.0,9
2019-08-06 09:41:00,26109.0,897500.0,75.0,-81.0,4.36,27.0,9
2019-08-06 09:48:36,45806.0,902675.0,75.0,-78.0,4.39,28.0,9
2019-08-06 09:51:31,45806.0,902675.0,75.0,-75.0,4.39,28.0,9
2019-08-06 09:51:52,45806.0,902675.0,75.0,-72.0,4.39,28.0,9
2019-08-06 09:56:11,45806.0,902675.0,75.0,-72.0,4.39,31.0,9
2019-08-06 09:56:12,40970.0,909175.0,75.0,-72.0,4.4,31.0,9
2019-08-06 09:57:29,40970.0,909175.0,75.0,-72.0,4.31,31.0,9
2019-08-06 10:02:06,40970.0,909175.0,75.0,-72.0,4.32,31.0,10
2019-08-06 10:03:47,42983.0,915650.0,75.0,-72.0,4.45,32.0,10
2019-08-06 10:06:43,42983.0,915650.0,75.0,-72.0,4.3,32.0,10
2019-08-06 10:07:03,42983.0,915650.0,75.0,-74.0,4.3,32.0,10
2019-08-06 10:11:21,42983.0,915650.0,75.0,-74.0,4.3,34.0,10
2019-08-06 10:11:22,49273.0,922450.0,75.0,-81.0,4.43,34.0,10
2019-08-06 10:18:56,49273.0,922450.0,75.0,-81.0,4.43,32.0,10
2019-08-06 10:18:57,48020.0,928025.0,74.0,-84.0,4.43,32.0,10
2019-08-06 10:20:35,48020.0,928025.0,74.0,-72.0,4.33,32.0,10
2019-08-06 10:25:12,48020.0,928025.0,74.0,-74.0,4.33,32.0,10
2019-08-06 10:26:31,56525.0,933050.0,74.0,-87.0,4.45,36.0,10
2019-08-06 10:29:49,56525.0,933050.0,74.0,-75.0,4.3,36.0,10
2019-08-06 10:34:06,21710.0,938300.0,74.0,-75.0,4.42,31.0,10
2019-08-06 10:39:02,21710.0,938300.0,74.0,-75.0,4.31,31.0,10
2019-08-06 10:41:41,9494.0,938300.0,74.0,-75.0,4.31,28.0,10
2019-08-06 10:41:42,9494.0,938625.0,74.0,-75.0,4.47,28.0,10
2019-08-06 10:43:39,9494.0,938625.0,74.0,-75.0,4.33,28.0,10
2019-08-06 10:48:16,9494.0,938625.0,74.0,-75.0,4.34,28.0,10
2019-08-06 10:49:17,57012.0,939375.0,74.0,-75.0,4.34,32.0,10
2019-08-06 10:52:53,57012.0,939375.0,74.0,-75.0,4.31,32.0,10
2019-08-06 10:56:52,32777.0,941850.0,74.0,-75.0,4.45,30.0,10
2019-08-06 10:57:30,32777.0,941850.0,74.0,-75.0,4.32,30.0,10
2019-08-06 11:02:10,32777.0,941850.0,74.0,-75.0,4.31,30.0,11
2019-08-06 11:04:28,13459.0,942750.0,74.0,-75.0,4.49,29.0,11
2019-08-06 11:06:47,13459.0,942750.0,74.0,-75.0,4.35,29.0,11
2019-08-06 11:12:03,19803.0,946650.0,74.0,-75.0,4.5,36.0,11
2019-08-06 11:16:01,19803.0,946650.0,74.0,-75.0,4.32,36.0,11
2019-08-06 11:19:37,20977.0,953175.0,74.0,-75.0,4.45,34.0,11
2019-08-06 11:20:38,20977.0,953175.0,74.0,-75.0,4.3,34.0,11
2019-08-06 11:27:12,12268.0,955050.0,73.0,-75.0,4.43,29.0,11
2019-08-06 11:29:52,12268.0,955050.0,73.0,-75.0,4.31,29.0,11
2019-08-06 11:34:29,12268.0,955050.0,73.0,-75.0,4.32,29.0,11
2019-08-06 11:34:48,18843.0,952175.0,74.0,-75.0,4.45,29.0,11
2019-08-06 11:39:06,18843.0,952175.0,74.0,-75.0,4.34,29.0,11
2019-08-06 11:42:24,25336.0,950250.0,74.0,-75.0,4.46,27.0,11
2019-08-06 11:43:42,25336.0,950250.0,74.0,-75.0,4.33,27.0,11
2019-08-06 11:50:00,24272.0,950525.0,74.0,-75.0,4.33,28.0,11
2019-08-06 11:57:36,29952.0,950925.0,74.0,-75.0,4.47,27.0,11
2019-08-06 12:02:10,29952.0,950925.0,74.0,-75.0,4.34,27.0,12
2019-08-06 12:05:12,1000.0,951125.0,74.0,-75.0,4.34,29.0,12
2019-08-06 12:05:13,1000.0,951125.0,74.0,-75.0,4.5,29.0,12
2019-08-06 12:11:26,1000.0,951125.0,74.0,-75.0,4.38,29.0,12
2019-08-06 12:12:47,45814.0,957400.0,73.0,-75.0,4.52,36.0,12
2019-08-06 12:16:02,45814.0,957400.0,73.0,-75.0,4.37,36.0,12
2019-08-06 12:20:21,45814.0,957400.0,73.0,-75.0,4.37,33.0,12
2019-08-06 12:20:22,27137.0,963025.0,73.0,-75.0,4.47,33.0,12
2019-08-06 12:20:40,27137.0,963025.0,73.0,-75.0,4.35,33.0,12
2019-08-06 12:24:24,20170.0,817650.0,78.0,-75.0,4.51,33.0,12
2019-08-06 12:25:17,20170.0,817650.0,78.0,-75.0,4.39,33.0,12
2019-08-06 12:29:53,20170.0,817650.0,78.0,-70.0,4.38,33.0,12
2019-08-06 12:30:58,13121.0,715350.0,81.0,-78.0,4.38,35.0,12
2019-08-06 12:34:29,13121.0,715350.0,81.0,-72.0,4.39,35.0,12
2019-08-06 12:38:32,34067.0,688900.0,82.0,-87.0,4.48,37.0,12
2019-08-06 12:39:04,34067.0,688900.0,82.0,-87.0,4.32,37.0,12
2019-08-06 12:43:40,34067.0,688900.0,82.0,-87.0,4.27,37.0,12
2019-08-06 12:46:06,6445.0,675750.0,82.0,-87.0,4.39,32.0,12
2019-08-06 12:48:16,6445.0,675750.0,82.0,-87.0,4.3,32.0,12
2019-08-06 12:52:53,6445.0,675750.0,82.0,-87.0,4.32,32.0,12
2019-08-06 12:53:42,8161.0,665250.0,83.0,-78.0,4.43,27.0,12
2019-08-06 12:57:30,8161.0,665250.0,83.0,-78.0,4.34,27.0,12
2019-08-06 13:01:19,11957.0,654375.0,83.0,-78.0,4.45,28.0,13
2019-08-06 13:02:09,11957.0,654375.0,83.0,-78.0,4.35,28.0,13
2019-08-06 13:06:46,11957.0,654375.0,83.0,-78.0,4.38,28.0,13
2019-08-06 13:08:55,11957.0,654375.0,83.0,-78.0,4.38,27.0,13
2019-08-06 13:08:56,15803.0,646200.0,83.0,-78.0,4.38,27.0,13
2019-08-06 13:11:23,15803.0,646200.0,83.0,-78.0,4.35,27.0,13
2019-08-06 13:16:00,15803.0,646200.0,83.0,-78.0,4.41,27.0,13
2019-08-06 13:16:32,16999.0,638650.0,83.0,-75.0,4.46,26.0,13
2019-08-06 13:24:08,9524.0,633100.0,84.0,-75.0,4.46,28.0,13
2019-08-06 13:24:09,9524.0,633100.0,84.0,-75.0,4.44,28.0,13
2019-08-06 13:29:48,9524.0,633100.0,84.0,-75.0,4.42,28.0,13
2019-08-06 13:31:45,11753.0,626400.0,84.0,-75.0,4.42,28.0,13
2019-08-06 13:34:23,11753.0,626400.0,84.0,-75.0,4.41,28.0,13
2019-08-06 13:38:58,11753.0,626400.0,84.0,-72.0,4.41,28.0,13
2019-08-06 13:39:21,5245.0,621450.0,84.0,-72.0,4.41,28.0,13
2019-08-06 13:39:22,5245.0,621450.0,84.0,-72.0,4.38,28.0,13
2019-08-06 13:43:32,5245.0,621450.0,84.0,-72.0,4.37,28.0,13
2019-08-06 13:46:58,4897.0,616175.0,84.0,-72.0,4.23,27.0,13
2019-08-06 13:48:08,4897.0,616175.0,84.0,-72.0,4.36,27.0,13
2019-08-06 13:52:43,4897.0,616175.0,84.0,-72.0,4.35,27.0,13
2019-08-06 13:54:35,8374.0,611325.0,84.0,-72.0,4.41,26.0,13
2019-08-06 13:57:20,8374.0,611325.0,84.0,-72.0,4.33,26.0,13
2019-08-06 14:01:57,8374.0,611325.0,84.0,-75.0,4.31,26.0,14
2019-08-06 14:02:12,5452.0,606675.0,84.0,-69.0,4.36,26.0,14
2019-08-06 14:06:33,5452.0,606675.0,84.0,-69.0,4.26,26.0,14
2019-08-06 14:09:48,4214.0,604275.0,84.0,-69.0,4.26,25.0,14
2019-08-06 14:09:49,4214.0,604275.0,85.0,-74.0,4.11,25.0,14
2019-08-06 14:11:10,4214.0,604275.0,85.0,-74.0,4.21,25.0,14
2019-08-06 14:15:47,4214.0,604275.0,85.0,-74.0,4.27,25.0,14
2019-08-06 14:17:25,4125.0,601900.0,85.0,-74.0,4.27,25.0,14
2019-08-06 14:20:24,4125.0,601900.0,85.0,-74.0,4.18,25.0,14
2019-08-06 14:25:01,4125.0,601900.0,85.0,-74.0,4.29,25.0,14
2019-08-06 14:25:02,4814.0,599100.0,85.0,-72.0,4.31,24.0,14
2019-08-06 14:29:38,4814.0,599100.0,85.0,-72.0,4.03,24.0,14
2019-08-06 14:32:39,3202.0,595475.0,85.0,-72.0,3.81,24.0,14
2019-08-06 14:34:15,3202.0,595475.0,85.0,-72.0,4.32,24.0,14
2019-08-06 14:38:52,3202.0,595475.0,85.0,-72.0,4.38,24.0,14
2019-08-06 14:40:16,5523.0,593950.0,85.0,-72.0,4.36,24.0,14
2019-08-06 14:43:29,5523.0,593950.0,85.0,-72.0,4.42,24.0,14
2019-08-06 14:47:53,3689.0,592900.0,85.0,-81.0,3.92,25.0,14
2019-08-06 14:48:06,3689.0,592900.0,85.0,-81.0,4.29,25.0,14
2019-08-06 14:52:43,3689.0,592900.0,85.0,-81.0,4.21,25.0,14
2019-08-06 14:55:30,2803.0,591450.0,85.0,-75.0,3.51,24.0,14
2019-08-06 14:57:20,2803.0,591450.0,85.0,-75.0,4.0,24.0,14
2019-08-06 15:01:56,2803.0,591450.0,85.0,-75.0,4.21,24.0,15
2019-08-06 15:03:07,2103.0,589850.0,85.0,-75.0,3.22,24.0,15
2019-08-06 15:06:33,2103.0,589850.0,85.0,-75.0,4.32,24.0,15
2019-08-06 15:10:44,3300.0,604855.0,85.0,-74.0,3.8,24.0,15
2019-08-06 15:11:10,3300.0,604855.0,85.0,-74.0,4.3,24.0,15
2019-08-06 15:18:21,3444.0,587975.0,85.0,-75.0,3.83,24.0,15
2019-08-06 15:25:01,3444.0,587975.0,85.0,-75.0,4.31,24.0,15
2019-08-06 15:25:58,3658.0,586600.0,85.0,-72.0,3.9699999999999998,24.0,15
2019-08-06 15:33:35,3753.0,586500.0,85.0,-72.0,3.98,23.0,15
2019-08-06 15:34:15,3753.0,586500.0,85.0,-72.0,4.17,23.0,15
2019-08-06 15:38:52,3753.0,586500.0,85.0,-72.0,4.32,23.0,15
2019-08-06 15:41:12,3300.0,586125.0,85.0,-75.0,3.81,23.0,15
2019-08-06 15:43:29,3300.0,586125.0,85.0,-75.0,4.34,23.0,15
2019-08-06 15:48:06,3300.0,586125.0,85.0,-75.0,4.3,23.0,15
2019-08-06 15:48:49,2551.0,585100.0,85.0,-71.0,3.42,23.0,15
2019-08-06 15:52:42,2551.0,585100.0,85.0,-71.0,3.98,23.0,15
2019-08-06 15:56:26,1466.0,584225.0,85.0,-72.0,2.7199999999999998,23.0,15
2019-08-06 15:57:19,1466.0,584225.0,85.0,-72.0,3.8200000000000003,23.0,15
2019-08-06 16:01:56,1466.0,584225.0,85.0,-76.0,4.19,23.0,16
2019-08-06 16:04:03,2272.0,583475.0,85.0,-69.0,3.31,23.0,16
2019-08-06 16:06:33,2272.0,583475.0,85.0,-75.0,3.31,23.0,16
2019-08-06 16:11:10,2272.0,583475.0,85.0,-75.0,4.03,23.0,16
2019-08-06 16:11:40,2697.0,583000.0,85.0,-75.0,3.46,23.0,16
2019-08-06 16:15:47,2697.0,583000.0,85.0,-76.0,3.5300000000000002,23.0,16
2019-08-06 16:19:17,1697.0,583000.0,85.0,-76.0,3.5300000000000002,22.0,16
2019-08-06 16:19:18,1697.0,582300.0,85.0,-76.0,2.92,22.0,16
2019-08-06 16:20:24,1697.0,582300.0,85.0,-75.0,3.04,22.0,16
2019-08-06 16:25:00,1697.0,582300.0,85.0,-75.0,2.9,22.0,16
2019-08-06 16:26:54,1283.0,582300.0,85.0,-75.0,2.9,22.0,16
2019-08-06 16:26:55,1283.0,581900.0,85.0,-66.0,2.61,22.0,16
2019-08-06 16:29:37,1283.0,581900.0,85.0,-66.0,2.98,22.0,16
2019-08-06 16:34:14,1283.0,581900.0,85.0,-66.0,2.63,22.0,16
2019-08-06 16:34:32,1128.0,581425.0,85.0,-69.0,2.35,21.0,16
2019-08-06 16:38:51,1128.0,581425.0,85.0,-69.0,2.32,21.0,16
2019-08-06 16:42:09,927.0,580725.0,85.0,-71.0,2.12,21.0,16
2019-08-06 16:43:28,927.0,580725.0,85.0,-71.0,2.35,21.0,16
2019-08-06 16:48:04,927.0,580725.0,85.0,-71.0,2.2,21.0,16
2019-08-06 16:49:46,828.0,579450.0,85.0,-72.0,2.0,21.0,16
2019-08-06 16:52:41,828.0,579450.0,85.0,-72.0,2.02,21.0,16
2019-08-06 16:57:18,828.0,579450.0,85.0,-72.0,1.73,21.0,16
2019-08-06 16:57:23,571.0,579450.0,85.0,-72.0,1.73,21.0,16
2019-08-06 16:57:24,571.0,579025.0,85.0,-72.0,1.6,21.0,16
2019-08-06 17:01:54,571.0,579025.0,85.0,-72.0,1.3900000000000001,21.0,17
2019-08-06 17:05:00,368.0,578450.0,85.0,-72.0,1.16,21.0,17
2019-08-06 17:06:31,368.0,578450.0,85.0,-72.0,1.23,21.0,17
2019-08-06 17:11:08,368.0,578450.0,85.0,-72.0,1.24,21.0,17
2019-08-06 17:12:38,303.0,578025.0,85.0,-72.0,0.99,21.0,17
2019-08-06 17:15:44,303.0,578025.0,85.0,-77.0,1.08,21.0,17
2019-08-06 17:20:15,196.0,578175.0,85.0,-69.0,0.6900000000000001,21.0,17
2019-08-06 17:20:21,196.0,578175.0,85.0,-78.0,0.85,21.0,17
2019-08-06 17:24:58,196.0,578175.0,85.0,-75.0,0.67,21.0,17
2019-08-06 17:27:52,127.0,577900.0,85.0,-75.0,0.48,21.0,17
2019-08-06 17:29:34,127.0,577900.0,85.0,-75.0,0.55,21.0,17
2019-08-06 17:34:11,127.0,577900.0,85.0,-75.0,0.4,21.0,17
2019-08-06 17:35:29,73.0,577550.0,85.0,-75.0,0.27,20.0,17
2019-08-06 17:38:48,73.0,577550.0,85.0,-75.0,0.26,20.0,17
2019-08-06 17:43:06,37.0,577200.0,85.0,-75.0,0.26,20.0,17
2019-08-06 17:43:07,37.0,577200.0,85.0,-71.0,0.13,20.0,17
2019-08-06 17:43:24,37.0,577200.0,85.0,-76.0,0.15,20.0,17
2019-08-06 17:48:01,37.0,577200.0,85.0,-75.0,0.08,20.0,17
2019-08-06 17:50:44,11.0,577325.0,85.0,-69.0,0.05,20.0,17
2019-08-06 17:52:38,11.0,577325.0,85.0,-69.0,0.04,20.0,17
2019-08-06 17:57:14,11.0,577325.0,85.0,-69.0,0.02,20.0,17
2019-08-06 17:58:21,2.0,577025.0,85.0,-72.0,0.02,20.0,17
2019-08-06 18:05:58,1.0,576925.0,85.0,-72.0,0.01,20.0,18
2019-08-06 18:06:27,1.0,576925.0,85.0,-72.0,0.01,20.0,18
2019-08-06 18:11:04,1.0,576925.0,85.0,-76.0,0.01,20.0,18
2019-08-06 18:13:35,1.0,576875.0,85.0,-76.0,0.01,20.0,18
2019-08-06 18:20:17,1.0,576875.0,85.0,-75.0,0.01,20.0,18
2019-08-06 18:21:13,1.0,576900.0,85.0,-75.0,0.01,20.0,18
2019-08-06 18:36:27,1.0,576175.0,85.0,-75.0,0.01,20.0,18
2019-08-06 18:38:43,1.0,576175.0,85.0,-76.0,0.01,20.0,18
2019-08-06 18:43:20,1.0,576175.0,85.0,-75.0,0.01,20.0,18
2019-08-06 18:44:04,1.0,575800.0,85.0,-75.0,0.01,20.0,18
2019-08-06 18:47:56,1.0,575800.0,85.0,-78.0,0.01,20.0,18
2019-08-06 18:51:42,1.0,575925.0,85.0,-75.0,0.01,20.0,18
2019-08-06 18:59:19,1.0,576025.0,85.0,-75.0,0.01,20.0,18
2019-08-06 19:06:56,1.0,576050.0,85.0,-74.0,0.01,20.0,19
2019-08-06 19:10:59,1.0,576050.0,85.0,-80.0,0.01,20.0,19
2019-08-06 19:14:34,1.0,575975.0,85.0,-72.0,0.01,20.0,19
2019-08-06 19:20:12,1.0,575975.0,85.0,-78.0,0.01,20.0,19
2019-08-06 19:22:11,1.0,576225.0,85.0,-78.0,0.01,20.0,19
2019-08-06 19:29:25,1.0,576225.0,85.0,-79.0,0.01,20.0,19
2019-08-06 19:29:48,1.0,573750.0,86.0,-73.0,0.01,20.0,19
2019-08-06 19:34:01,1.0,573750.0,86.0,-78.0,0.01,20.0,19
2019-08-06 19:37:25,1.0,575000.0,85.0,-78.0,0.01,20.0,19
2019-08-06 19:45:03,1.0,575750.0,85.0,-78.0,0.01,18.0,19
2019-08-06 19:52:40,1.0,576500.0,85.0,-75.0,0.01,19.0,19
2019-08-06 20:00:17,1.0,577175.0,85.0,-75.0,0.01,19.0,20
2019-08-06 20:07:54,1.0,576550.0,85.0,-75.0,0.01,19.0,20
2019-08-06 20:15:32,1.0,577100.0,85.0,-75.0,0.01,19.0,20
2019-08-06 20:23:09,1.0,577075.0,85.0,-75.0,0.01,19.0,20
2019-08-06 20:30:46,1.0,577375.0,85.0,-75.0,0.01,19.0,20
2019-08-06 20:38:24,1.0,578250.0,85.0,-75.0,0.01,18.0,20
2019-08-06 20:46:01,1.0,578425.0,85.0,-75.0,0.01,18.0,20
2019-08-06 20:53:38,1.0,578650.0,85.0,-75.0,0.01,18.0,20
2019-08-06 21:01:16,1.0,579425.0,85.0,-75.0,0.01,18.0,21
2019-08-06 21:06:09,1.0,579425.0,85.0,-79.0,0.01,18.0,21
2019-08-06 21:08:53,1.0,579975.0,85.0,-79.0,0.01,18.0,21
2019-08-06 21:10:45,1.0,579975.0,85.0,-78.0,0.01,18.0,21
2019-08-06 21:16:30,1.0,580600.0,85.0,-74.0,0.01,18.0,21
2019-08-06 21:24:07,1.0,581100.0,85.0,-74.0,0.01,18.0,21
2019-08-06 21:31:45,1.0,581725.0,85.0,-75.0,0.01,15.0,21
2019-08-06 21:39:22,1.0,582400.0,85.0,-75.0,0.01,18.0,21
2019-08-06 21:46:59,1.0,582675.0,85.0,-75.0,0.01,18.0,21
2019-08-06 21:54:37,1.0,583400.0,85.0,-75.0,0.01,18.0,21
2019-08-06 22:02:14,1.0,583775.0,85.0,-75.0,0.01,17.0,22
2019-08-06 22:09:51,1.0,584275.0,85.0,-75.0,0.01,17.0,22
2019-08-06 22:17:29,1.0,584350.0,85.0,-75.0,0.01,17.0,22
2019-08-06 22:25:06,1.0,585075.0,85.0,-75.0,0.01,17.0,22
2019-08-06 22:32:43,1.0,585625.0,85.0,-75.0,0.01,17.0,22
2019-08-06 22:40:21,1.0,585975.0,85.0,-75.0,0.01,17.0,22
2019-08-06 22:47:58,1.0,586175.0,85.0,-75.0,0.01,16.0,22
2019-08-06 22:55:35,1.0,586900.0,85.0,-75.0,0.01,17.0,22
2019-08-06 23:03:13,1.0,587525.0,85.0,-75.0,0.01,17.0,23
2019-08-06 23:10:50,1.0,587925.0,85.0,-75.0,0.01,18.0,23
2019-08-06 23:18:27,1.0,588450.0,85.0,-75.0,0.01,18.0,23
2019-08-06 23:26:04,1.0,588900.0,85.0,-75.0,0.01,18.0,23
2019-08-06 23:33:42,1.0,589075.0,85.0,-75.0,0.01,17.0,23
2019-08-06 23:41:19,1.0,589700.0,85.0,-75.0,0.01,18.0,23
2019-08-06 23:48:56,1.0,589850.0,85.0,-75.0,0.01,18.0,23
2019-08-06 23:56:34,1.0,590250.0,85.0,-75.0,0.01,16.0,23
2019-08-07 00:04:11,1.0,590800.0,85.0,-75.0,0.01,17.0,0
2019-08-07 00:11:48,1.0,590925.0,85.0,-75.0,0.01,17.0,0
2019-08-07 00:19:26,1.0,591525.0,85.0,-75.0,0.01,18.0,0
2019-08-07 00:27:03,1.0,591950.0,85.0,-75.0,0.01,17.0,0
2019-08-07 00:34:40,1.0,592375.0,85.0,-75.0,0.01,18.0,0
